u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,tunnel,width,service,area,ref,u_elevation,v_elevation,elevation_dif,slope,abs_slope
275601195,269722741,0,25301430,,residential,,,Emin Sinan Hamamı Sokağı,False,False,11.416338626348548,"LINESTRING (28.9679383 41.0072566, 28.9678155 41.0073008)",,,,,,,47.08675765991211,47.36138534545898,0.2746276855468679,0.024055670958553727,0.024055670958553727
275601195,248137261,0,25301430,,residential,,,Emin Sinan Hamamı Sokağı,False,True,41.19418239438655,"LINESTRING (28.9679383 41.0072566, 28.9683904 41.0071122)",,,,,,,47.08675765991211,45.4806022644043,-1.6061553955078125,-0.03898985978482923,0.03898985978482923
275601195,275601197,0,303752948,,living_street,,,Mutrip Sokağı,False,True,97.06791725080156,"LINESTRING (28.9679383 41.0072566, 28.9677331 41.0067633, 28.9681747 41.0066383)",,,,,,,47.08675765991211,43.16668701171875,-3.9200706481933594,-0.040384822907704745,0.040384822907704745
275601197,3075182592,0,180536976,,living_street,,,Neviye Sokağı,False,False,16.547982762154664,"LINESTRING (28.9681747 41.0066383, 28.9681046 41.0064992)",,,,,,,43.16668701171875,42.16255950927734,-1.0041275024414134,-0.06067975274532307,0.06067975274532307
275601197,3075182569,0,180536976,,living_street,,,Neviye Sokağı,False,True,13.096987246273642,"LINESTRING (28.9681747 41.0066383, 28.968193 41.006686, 28.9682232 41.0067502)",,,,,,,43.16668701171875,43.60547637939453,0.43878936767578125,0.033503076656093235,0.033503076656093235
275601197,275601195,0,303752948,,living_street,,,Mutrip Sokağı,False,False,97.06791725080156,"LINESTRING (28.9681747 41.0066383, 28.9677331 41.0067633, 28.9679383 41.0072566)",,,,,,,43.16668701171875,47.08675765991211,3.9200706481933594,0.040384822907704745,0.040384822907704745
275601274,275598630,0,228359240,,pedestrian,,,Gedikpaşa Caddesi,False,False,20.308894641030488,"LINESTRING (28.9668113 41.0058461, 28.9667761 41.0056654)",,,,,,,34.42987060546875,33.20175933837891,-1.2281112670898366,-0.06047159576123151,0.06047159576123151
275601274,3081292064,0,228359240,,pedestrian,,,Gedikpaşa Caddesi,False,True,19.541158353740652,"LINESTRING (28.9668113 41.0058461, 28.9668428 41.0059922, 28.9668705 41.0060104)",,,,,,,34.42987060546875,35.8133430480957,1.3834724426269531,0.07079787275569173,0.07079787275569173
275601274,3081292065,0,303725781,,pedestrian,,,Bahçelikahve Sokağı,False,True,78.59340220168046,"LINESTRING (28.9668113 41.0058461, 28.9663742 41.0060041, 28.9659823 41.0061344, 28.9659606 41.0061416)",,,,,,,34.42987060546875,29.81314086914062,-4.6167297363281286,-0.058741950430915624,0.058741950430915624
275601319,275600904,0,25301775,,pedestrian,,,Musellim Sokağı,False,False,43.81842243912136,"LINESTRING (28.9669562 41.0064799, 28.9674606 41.0063779)",,,,,,,40.49746322631836,41.20597076416016,0.708507537841804,0.016169170371803345,0.016169170371803345
275601319,3081292088,0,228359240,,pedestrian,,,Gedikpaşa Caddesi,False,False,42.00029338282236,"LINESTRING (28.9669562 41.0064799, 28.9668702 41.0061078)",,,,,,,40.49746322631836,36.6697883605957,-3.8276748657226562,-0.09113447924837904,0.09113447924837904
275601319,3081292069,0,228359240,,pedestrian,,,Gedikpaşa Caddesi,False,True,22.384233901655993,"LINESTRING (28.9669562 41.0064799, 28.9670159 41.0066761)",,,,,,,40.49746322631836,42.57878875732422,2.0813255310058594,0.09298176297433536,0.09298176297433536
275601319,3081292062,0,303725789,,pedestrian,,,Musellim Sokağı,False,True,59.48845409961736,"LINESTRING (28.9669562 41.0064799, 28.9666239 41.0065537, 28.9662955 41.0066269, 28.9662762 41.0066312)",,,,,,,40.49746322631836,39.78085708618164,-0.7166061401367188,-0.012046138212580113,0.012046138212580113
275602561,10629345973,0,24827419,,pedestrian,,,Gedikpaşa Caddesi,False,False,18.412544117617255,"LINESTRING (28.9674376 41.0084084, 28.9673928 41.0082463)",,,,,,,51.54188919067383,50.96723556518555,-0.5746536254882812,-0.031209898089990102,0.031209898089990102
275602561,251298881,0,24827419,,pedestrian,,,Gedikpaşa Caddesi,False,True,41.8088377193272,"LINESTRING (28.9674376 41.0084084, 28.9674773 41.0087832)",,,,,,,51.54188919067383,52.08835220336914,0.5464630126953125,0.013070514333927443,0.013070514333927443
275602561,3081510982,0,484930644,,pedestrian,,,Asmakandil Sokağı,False,False,36.381136108573415,"LINESTRING (28.9674376 41.0084084, 28.9670128 41.0084739)",,,,,,,51.54188919067383,50.60555267333984,-0.9363365173339915,-0.02573686853922461,0.02573686853922461
275602992,275603347,0,1035804768,,secondary,,50,Nakilbent Sokağı,False,False,26.5186508108225,"LINESTRING (28.9745998 41.0051586, 28.9748536 41.0050165)",,,,,,,32.77810287475586,32.09526062011719,-0.6828422546386719,-0.025749509637948767,0.025749509637948767
275602992,275606137,0,1443973224,,secondary,,50,Üçler Sokağı,False,True,32.32353545279122,"LINESTRING (28.9745998 41.0051586, 28.9742823 41.0053232)",,,,,,,32.77810287475586,34.18902587890625,1.4109230041503906,0.043650021087917656,0.043650021087917656
275602992,11005946265,0,303328770,,footway,,,,False,True,4.750291091916571,"LINESTRING (28.9745998 41.0051586, 28.9746054 41.0051642, 28.9746339 41.0051927)",,,,,,,32.77810287475586,32.74630737304688,-0.03179550170897727,-0.006693379646372141,0.006693379646372141
275602995,13109125019,0,1426083323,,footway,,,,False,False,21.693552432841013,"LINESTRING (28.9749352 41.0045653, 28.974783 41.0044076)",,,,,,,28.95550918579102,26.21759605407715,-2.7379131317138707,-0.12620861153054178,0.12620861153054178
275602995,275602996,0,25301888,,secondary,,50,Nakilbent Sokağı,False,False,25.801392754727747,"LINESTRING (28.9749352 41.0045653, 28.9749476 41.0045291, 28.9751159 41.0043816)",,,,,,,28.95550918579102,25.91293907165527,-3.0425701141357493,-0.11792270840023707,0.11792270840023707
275602995,13109125017,0,25301888,,secondary,,50,Nakilbent Sokağı,False,True,44.894036226811835,"LINESTRING (28.9749352 41.0045653, 28.9749923 41.0046956, 28.9749763 41.0047992, 28.9749206 41.0049046, 28.974894 41.004949)",,,,,,,28.95550918579102,31.73664283752441,2.7811336517333913,0.061948844111112226,0.061948844111112226
275602996,275602998,0,25301888,,secondary,,50,Nakilbent Sokağı,False,False,59.41019292481693,"LINESTRING (28.9751159 41.0043816, 28.9751134 41.0043101, 28.975078 41.0042397, 28.9747338 41.0039522)",,,,,,,25.91293907165527,20.41216468811035,-5.500774383544918,-0.09258974113257129,0.09258974113257129
275602996,275602995,0,25301888,,secondary,,50,Nakilbent Sokağı,False,True,25.801392754727747,"LINESTRING (28.9751159 41.0043816, 28.9749476 41.0045291, 28.9749352 41.0045653)",,,,,,,25.91293907165527,28.95550918579102,3.0425701141357493,0.11792270840023707,0.11792270840023707
275602996,349271204,0,320827256,,residential,,,Şifa Hamamı Sokağı,False,False,81.04649302701814,"LINESTRING (28.9751159 41.0043816, 28.9752529 41.0043237, 28.9754272 41.0042366, 28.9754999 41.0041859, 28.9757516 41.0038592)",,,,,,,25.91293907165527,22.47957038879395,-3.433368682861321,-0.04236295186414485,0.04236295186414485
275602998,349271203,0,1470106387,,residential,,,Gelinlik Sokağı,False,True,43.38137866014064,"LINESTRING (28.9747338 41.0039522, 28.9749929 41.0036146)",,,,,,,20.41216468811035,18.6501579284668,-1.7620067596435511,-0.040616661204972385,0.040616661204972385
275602998,275603001,0,25301888,,secondary,,50,Nakilbent Sokağı,False,False,68.39731185484047,"LINESTRING (28.9747338 41.0039522, 28.9743277 41.0038493, 28.9739649 41.0037483)",,,,,,,20.41216468811035,15.92898559570312,-4.483179092407232,-0.06554612996957947,0.06554612996957947
275602998,275602996,0,25301888,,secondary,,50,Nakilbent Sokağı,False,True,59.41019292481693,"LINESTRING (28.9747338 41.0039522, 28.975078 41.0042397, 28.9751134 41.0043101, 28.9751159 41.0043816)",,,,,,,20.41216468811035,25.91293907165527,5.500774383544918,0.09258974113257129,0.09258974113257129
275602998,13109125020,0,1426083324,,service,,,,False,True,63.222858293887235,"LINESTRING (28.9747338 41.0039522, 28.9745012 41.0040274, 28.9744229 41.0040233, 28.9742791 41.0039766, 28.9740407 41.0038887)",,,,parking_aisle,,,20.41216468811035,16.53852462768555,-3.873640060424801,-0.06126961300007102,0.06126961300007102
275603001,2379723984,0,229361927,,secondary,,50,Aksakal Sokağı,False,False,23.392283232023033,"LINESTRING (28.9739649 41.0037483, 28.9738995 41.0035438)",,,,,,,15.92898559570312,12.69252014160156,-3.236465454101559,-0.13835611607467957,0.13835611607467957
275603001,3075078779,0,303179748,,living_street,,,Kasap Osman Sokağı,False,True,45.86922549243142,"LINESTRING (28.9739649 41.0037483, 28.9734218 41.003795)",,,,,,,15.92898559570312,13.55110931396484,-2.3778762817382795,-0.051840340799533174,0.051840340799533174
275603001,275602998,0,25301888,,secondary,,50,Nakilbent Sokağı,False,True,68.39731185484047,"LINESTRING (28.9739649 41.0037483, 28.9743277 41.0038493, 28.9747338 41.0039522)",,,,,,,15.92898559570312,20.41216468811035,4.483179092407232,0.06554612996957947,0.06554612996957947
275603347,275602992,0,1035804768,,secondary,,50,Nakilbent Sokağı,False,True,26.5186508108225,"LINESTRING (28.9748536 41.0050165, 28.9745998 41.0051586)",,,,,,,32.09526062011719,32.77810287475586,0.6828422546386719,0.025749509637948767,0.025749509637948767
275603347,275603350,0,1426083321,,pedestrian,,20,Atmeydanı Caddesi,False,False,4.812243448401912,"LINESTRING (28.9748536 41.0050165, 28.9748598 41.0050232, 28.9748864 41.005052)",,,,,,,32.09526062011719,32.30175018310547,0.20648956298828125,0.042909209644589774,0.042909209644589774
275603347,13109125017,0,1426083322,,secondary,,50,Nakilbent Sokağı,False,False,8.235777169254415,"LINESTRING (28.9748536 41.0050165, 28.9748624 41.0050017, 28.974894 41.004949)",,,,,,,32.09526062011719,31.73664283752441,-0.358617782592777,-0.04354389090704874,0.04354389090704874
275603350,11005946265,0,1465114520,,pedestrian,,20,Atmeydanı Caddesi,False,True,26.33834550392535,"LINESTRING (28.9748864 41.005052, 28.9746339 41.0051927)",,,,,,,32.30175018310547,32.74630737304688,0.44455718994141336,0.016878705986872203,0.016878705986872203
275603350,3076823507,0,1465114523,,pedestrian,,20,Atmeydanı Caddesi,False,False,28.825925279075793,"LINESTRING (28.9748864 41.005052, 28.9750982 41.0052561)",,,,,,,32.30175018310547,33.03439712524414,0.7326469421386719,0.02541625065095436,0.02541625065095436
275603350,275603347,0,1426083321,,pedestrian,,20,Atmeydanı Caddesi,False,True,4.812243448401912,"LINESTRING (28.9748864 41.005052, 28.9748598 41.0050232, 28.9748536 41.0050165)",,,,,,,32.30175018310547,32.09526062011719,-0.20648956298828125,-0.042909209644589774,0.042909209644589774
275604237,275598630,0,25301983,,pedestrian,,,Asmalıhan Sokağı,False,True,84.86074255110084,"LINESTRING (28.9658624 41.0059925, 28.9667761 41.0056654)",,,,,,,26.50329208374023,33.20175933837891,6.6984672546386825,0.07893481783529112,0.07893481783529112
275604237,3081281713,0,183424112,,pedestrian,,,Balipaşa Yokuşu,False,True,21.287552273711185,"LINESTRING (28.9658624 41.0059925, 28.9657632 41.0058163)",,,,,,,26.50329208374023,23.85978507995605,-2.6435070037841797,-0.12418088138055909,0.12418088138055909
275604237,275604632,0,320770052,,pedestrian,,,Sandalcı İhsan Sokağı,False,False,40.08364353764482,"LINESTRING (28.9658624 41.0059925, 28.96543 41.0061457)",,,,,,,26.50329208374023,25.19163131713867,-1.3116607666015625,-0.032723092285004175,0.032723092285004175
275604237,3081292065,0,183424112,,pedestrian,,,Balipaşa Yokuşu,False,False,18.516145502450843,"LINESTRING (28.9658624 41.0059925, 28.9659464 41.006118, 28.9659606 41.0061416)",,,,,,,26.50329208374023,29.81314086914062,3.3098487854003906,0.17875474055668286,0.17875474055668286
275604632,275604237,0,320770052,,pedestrian,,,Sandalcı İhsan Sokağı,False,True,40.08364353764482,"LINESTRING (28.96543 41.0061457, 28.9658624 41.0059925)",,,,,,,25.19163131713867,26.50329208374023,1.3116607666015625,0.032723092285004175,0.032723092285004175
275604632,3081292090,0,303725784,,pedestrian,,,Gedikpaşa Fırını Sokağı,False,False,41.35601522925564,"LINESTRING (28.96543 41.0061457, 28.9655722 41.0064676, 28.965586 41.0064985)",,,,,,,25.19163131713867,36.11791610717773,10.926284790039059,0.2642006182043792,0.2642006182043792
275604632,275604700,0,320770052,,pedestrian,,,Sandalcı İhsan Sokağı,False,False,47.854916094100446,"LINESTRING (28.96543 41.0061457, 28.9649713 41.0063031, 28.9649119 41.0063255)",,,,,,,25.19163131713867,29.35634994506836,4.164718627929691,0.08702802068945885,0.08702802068945885
275604634,3081510954,0,183425285,,living_street,,,Tatlıkuyu Sokağı,False,True,5.9767633498950365,"LINESTRING (28.9659435 41.0073697, 28.9660147 41.0073682)",,,,,,,43.87716674804688,43.97977828979492,0.10261154174803977,0.017168413025729357,0.017168413025729357
275604634,5165372137,0,"[183425285, 1444275686]",,living_street,,,Tatlıkuyu Sokağı,False,False,45.534906951872145,"LINESTRING (28.9659435 41.0073697, 28.9657607 41.007374, 28.9655856 41.0074024, 28.9654138 41.0074446)",,,,,,,43.87716674804688,43.2490234375,-0.6281433105468821,-0.013794764337847326,0.013794764337847326
275604634,3081292067,0,303725784,,pedestrian,,,Gedikpaşa Fırını Sokağı,False,True,43.70894109474204,"LINESTRING (28.9659435 41.0073697, 28.9659324 41.0073392, 28.9658058 41.0069906)",,,,,,,43.87716674804688,42.72294616699219,-1.1542205810546946,-0.026406967365163223,0.026406967365163223
275604700,1018528028,0,24827375,,tertiary,1,50,Tiyatro Caddesi,False,False,93.1803431380287,"LINESTRING (28.9649119 41.0063255, 28.9652751 41.0071174)",,,,,,,29.35634994506836,42.13024139404297,12.77389144897461,0.137087834394992,0.137087834394992
275604700,1018527956,0,24827375,,tertiary,1,50,Tiyatro Caddesi,False,True,17.4650814314491,"LINESTRING (28.9649119 41.0063255, 28.9648441 41.006177)",,,,,,,29.35634994506836,28.0860538482666,-1.2702960968017578,-0.072733476897185,0.072733476897185
275604700,275604632,0,320770052,,pedestrian,,,Sandalcı İhsan Sokağı,False,True,47.854916094100446,"LINESTRING (28.9649119 41.0063255, 28.9649713 41.0063031, 28.96543 41.0061457)",,,,,,,29.35634994506836,25.19163131713867,-4.164718627929691,-0.08702802068945885,0.08702802068945885
275604841,248137282,0,1140769987,,pedestrian,,,Balipaşa Yokuşu,False,True,45.26450564377516,"LINESTRING (28.9656223 41.0055843, 28.9653761 41.0052221)",,,,,,,22.1186466217041,17.06825637817383,-5.05039024353027,-0.11157506685870117,0.11157506685870117
275604841,3081281718,0,25302107,,pedestrian,,,Kurban Sokağı,False,True,96.54771419624224,"LINESTRING (28.9656223 41.0055843, 28.9656355 41.0055802, 28.9666881 41.0052572)",,,,,,,22.1186466217041,25.63958549499512,3.520938873291019,0.03646838148994789,0.03646838148994789
275604841,3081281713,0,183424112,,pedestrian,,,Balipaşa Yokuşu,False,False,28.3817269726469,"LINESTRING (28.9656223 41.0055843, 28.9657262 41.0057507, 28.9657632 41.0058163)",,,,,,,22.1186466217041,23.85978507995605,1.7411384582519496,0.06134716396680106,0.06134716396680106
275604841,275604973,0,1140769986,,pedestrian,,,Kurban Sokağı,False,False,84.63543951847339,"LINESTRING (28.9656223 41.0055843, 28.964712 41.0058066, 28.9646633 41.00582)",,,,,,,22.1186466217041,24.13740348815918,2.018756866455078,0.023852382381903313,0.023852382381903313
275604973,1018527956,0,24827375,,tertiary,1,50,Tiyatro Caddesi,False,False,42.49698345071538,"LINESTRING (28.9646633 41.00582, 28.9648441 41.006177)",,,,,,,24.13740348815918,28.0860538482666,3.948650360107422,0.0929160151963904,0.0929160151963904
275604973,269722222,0,24827375,,tertiary,1,50,Tiyatro Caddesi,False,True,41.297034432536634,"LINESTRING (28.9646633 41.00582, 28.96452 41.0054647)",,,,,,,24.13740348815918,19.2254524230957,-4.91195106506348,-0.11894198052133033,0.11894198052133033
275604973,2370377786,0,25542626,,pedestrian,,,Kumkapı Hanı Sokağı,False,True,37.19692714734508,"LINESTRING (28.9646633 41.00582, 28.964241 41.0059217)",,,,,,,24.13740348815918,20.11775588989258,-4.019647598266598,-0.10806396943338636,0.10806396943338636
275604973,275604841,0,1140769986,,pedestrian,,,Kurban Sokağı,False,True,84.63543951847339,"LINESTRING (28.9646633 41.00582, 28.964712 41.0058066, 28.9656223 41.0055843)",,,,,,,24.13740348815918,22.1186466217041,-2.018756866455078,-0.023852382381903313,0.023852382381903313
275605019,3075153099,0,25302119,,living_street,,,Katip Sinan Sokağı,False,False,14.361148056282657,"LINESTRING (28.9707136 41.0060526, 28.97064 41.005936)",,,,,,,27.04978942871094,25.0161075592041,-2.0336818695068395,-0.14160997864075028,0.14160997864075028
275605019,5129172847,0,25302119,,living_street,,,Katip Sinan Sokağı,False,True,33.363002274816296,"LINESTRING (28.9707136 41.0060526, 28.9707736 41.0061015, 28.9707873 41.0061326, 28.9707869 41.0061617, 28.9707894 41.0062497, 28.9707901 41.0063332)",,,,,,,27.04978942871094,34.56535720825195,7.515567779541012,0.22526653080061856,0.22526653080061856
275605019,3075182575,0,335357498,,living_street,,,Katip Sinan Camii Sokağı,False,True,63.65362253836968,"LINESTRING (28.9707136 41.0060526, 28.9712363 41.0058612, 28.9713916 41.0057962)",,,,,,,27.04978942871094,28.61087417602539,1.5610847473144496,0.024524680372644075,0.024524680372644075
275605020,4780731824,0,25300871,,secondary,,50,Piyer Loti Caddesi,False,False,30.41625929265479,"LINESTRING (28.9707396 41.0067676, 28.9710675 41.0068842)",,,,,,,43.73056030273438,44.49021530151367,0.7596549987792898,0.024975293361032682,0.024975293361032682
275605020,275587102,0,25300871,,secondary,,50,Piyer Loti Caddesi,False,True,42.71832045024472,"LINESTRING (28.9707396 41.0067676, 28.9702755 41.0066097)",,,,,,,43.73056030273438,39.00918960571289,-4.7213706970214915,-0.11052332224813498,0.11052332224813498
275605020,275599016,0,"[272595030, 1474869087]",,"['residential', 'steps']",,,Katip Sinan Sokağı,False,"[False, True]",41.73920644837196,"LINESTRING (28.9707396 41.0067676, 28.9707799 41.0064305, 28.9707835 41.0063937)",,,,,,,43.73056030273438,35.92573928833008,-7.804821014404304,-0.18699016293130152,0.18699016293130152
275605020,3181221418,0,312269579,,footway,,,,False,True,27.765866859922443,"LINESTRING (28.9707396 41.0067676, 28.9707407 41.0068937, 28.9707471 41.0069584, 28.9707521 41.007017)",,,,,,,43.73056030273438,45.76199340820312,2.031433105468736,0.07316296356664191,0.07316296356664191
275605024,275605862,0,25302119,,living_street,,,Katip Sinan Sokağı,False,True,14.358694604545088,"LINESTRING (28.9701951 41.0051057, 28.9702643 41.0052238)",,,,,,,8.446829795837402,9.169907569885254,0.7230777740478516,0.05035818324452483,0.05035818324452483
275605024,13281920953,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,False,42.819262971971305,"LINESTRING (28.9701951 41.0051057, 28.9699808 41.0051222, 28.9698589 41.0051347, 28.9696884 41.0051509)",,,,,,,8.446829795837402,7.612564563751221,-0.8342652320861816,-0.019483409432625595,0.019483409432625595
275605024,248137315,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,True,96.89414331158858,"LINESTRING (28.9701951 41.0051057, 28.9703793 41.0050397, 28.9709666 41.0048165, 28.9711774 41.0046627)",,,,,,,8.446829795837402,8.9375581741333,0.49072837829589844,0.0050645824559058476,0.0050645824559058476
275605079,275605220,0,25302131,,living_street,,,Dizdariye Medresesi Sokağı,False,False,80.59832684468505,"LINESTRING (28.9722349 41.0062264, 28.9715854 41.0067604)",,,,,,,34.31826019287109,42.77336502075195,8.455104827880866,0.1049042226915462,0.1049042226915462
275605079,275605382,0,25302147,,living_street,,,Dizdariye Yokuşu,False,True,41.40876171923494,"LINESTRING (28.9722349 41.0062264, 28.9718706 41.0059752)",,,,,,,34.31826019287109,33.89605712890625,-0.42220306396483664,-0.010195983807183433,0.010195983807183433
275605079,275606985,0,25302147,,living_street,,,Dizdariye Yokuşu,False,False,56.31287458124055,"LINESTRING (28.9722349 41.0062264, 28.9727116 41.0065349, 28.9727443 41.0065561)",,,,,,,34.31826019287109,39.9017448425293,5.58348464965821,0.0991511211455405,0.0991511211455405
275605220,3075182566,0,25302131,,living_street,,,Dizdariye Medresesi Sokağı,False,False,32.104064780222515,"LINESTRING (28.9715854 41.0067604, 28.9713445 41.0069847)",,,,,,,42.77336502075195,45.38594818115234,2.6125831604003835,0.08137857864060401,0.08137857864060401
275605220,275605079,0,25302131,,living_street,,,Dizdariye Medresesi Sokağı,False,True,80.59832684468505,"LINESTRING (28.9715854 41.0067604, 28.9722349 41.0062264)",,,,,,,42.77336502075195,34.31826019287109,-8.455104827880866,-0.1049042226915462,0.1049042226915462
275605220,3075182576,0,303186568,,living_street,,,Göktaş Sokağı,False,False,64.1894153775726,"LINESTRING (28.9715854 41.0067604, 28.9713656 41.0065142, 28.9711825 41.0062702)",,,,,,,42.77336502075195,33.02787399291992,-9.745491027832031,-0.15182395680825983,0.15182395680825983
275605382,275605079,0,25302147,,living_street,,,Dizdariye Yokuşu,False,False,41.40876171923494,"LINESTRING (28.9718706 41.0059752, 28.9722349 41.0062264)",,,,,,,33.89605712890625,34.31826019287109,0.42220306396483664,0.010195983807183433,0.010195983807183433
275605382,275605888,0,25302147,,living_street,,,Dizdariye Yokuşu,False,True,38.0367863159453,"LINESTRING (28.9718706 41.0059752, 28.9715765 41.0057149)",,,,,,,33.89605712890625,27.62654495239258,-6.269512176513668,-0.16482759937806427,0.16482759937806427
275605382,3075182580,0,303186571,,living_street,,,Dizdariye Çeşmesi Sokağı,False,False,26.795895663292296,"LINESTRING (28.9718706 41.0059752, 28.9715936 41.0060951)",,,,,,,33.89605712890625,31.40826606750488,-2.4877910614013707,-0.09284224318015226,0.09284224318015226
275605382,1185323513,0,303186571,,living_street,,,Dizdariye Çeşmesi Sokağı,False,True,149.1461625667352,"LINESTRING (28.9718706 41.0059752, 28.971935 41.0059813, 28.9720269 41.0059226, 28.9721797 41.0058062, 28.9724814 41.0056114, 28.9726989 41.0054922, 28.97329 41.0051966)",,,,,,,33.89605712890625,34.80983352661133,0.9137763977050781,0.0061267174560807785,0.0061267174560807785
275605862,275605024,0,25302119,,living_street,,,Katip Sinan Sokağı,False,False,14.358694604545088,"LINESTRING (28.9702643 41.0052238, 28.9701951 41.0051057)",,,,,,,9.169907569885254,8.446829795837402,-0.7230777740478516,-0.05035818324452483,0.05035818324452483
275605862,3075153098,0,25302119,,living_street,,,Katip Sinan Sokağı,False,True,13.136263179884317,"LINESTRING (28.9702643 41.0052238, 28.9703141 41.0053358)",,,,,,,9.169907569885254,11.23513317108154,2.0652256011962855,0.15721560788754482,0.15721560788754482
275605862,275605890,0,303184880,,living_street,,,Özbekler Sokağı,False,False,70.66391294663947,"LINESTRING (28.9702643 41.0052238, 28.9705045 41.0051817, 28.97065 41.0051502, 28.9708061 41.005146, 28.9710897 41.0051084)",,,,,,,9.169907569885254,12.36105442047119,3.1911468505859357,0.04515949821510267,0.04515949821510267
275605888,275605382,0,25302147,,living_street,,,Dizdariye Yokuşu,False,False,38.0367863159453,"LINESTRING (28.9715765 41.0057149, 28.9718706 41.0059752)",,,,,,,27.62654495239258,33.89605712890625,6.269512176513668,0.16482759937806427,0.16482759937806427
275605888,3075182575,0,335357498,,living_street,,,Katip Sinan Camii Sokağı,False,False,17.95699723699238,"LINESTRING (28.9715765 41.0057149, 28.9713916 41.0057962)",,,,,,,27.62654495239258,28.61087417602539,0.984329223632809,0.05481591441162768,0.05481591441162768
275605888,539145022,0,335357498,,living_street,,,Katip Sinan Camii Sokağı,False,True,78.15374130877619,"LINESTRING (28.9715765 41.0057149, 28.9717811 41.0056312, 28.9719751 41.0053834, 28.972124 41.005172)",,,,,,,27.62654495239258,19.81713485717773,-7.809410095214851,-0.09992368841768937,0.09992368841768937
275605890,3075153117,0,303184876,,living_street,,,Fidanlıbahçe Sokağı,False,True,41.22933648186105,"LINESTRING (28.9710897 41.0051084, 28.9712179 41.0052413, 28.9714084 41.0053894)",,,,,,,12.36105442047119,19.69844436645508,7.337389945983892,0.1779652687161724,0.1779652687161724
275605890,10628397817,0,303184880,,living_street,,,Özbekler Sokağı,False,False,37.973005465101835,"LINESTRING (28.9710897 41.0051084, 28.9713244 41.0050696, 28.9715061 41.005048, 28.9715341 41.0050512)",,,,,,,12.36105442047119,13.92280673980713,1.561752319335941,0.041127961829917084,0.041127961829917084
275605890,275605862,0,303184880,,living_street,,,Özbekler Sokağı,False,True,70.66391294663947,"LINESTRING (28.9710897 41.0051084, 28.9708061 41.005146, 28.97065 41.0051502, 28.9705045 41.0051817, 28.9702643 41.0052238)",,,,,,,12.36105442047119,9.169907569885254,-3.1911468505859357,-0.04515949821510267,0.04515949821510267
275606137,275607230,0,214433585,,secondary,,50,Üçler Sokağı,False,True,30.641078143297964,"LINESTRING (28.9742823 41.0053232, 28.9739851 41.0054833)",,,,,,,34.18902587890625,35.76753234863281,1.5785064697265625,0.051516022456664916,0.051516022456664916
275606137,275602992,0,1443973224,,secondary,,50,Üçler Sokağı,False,False,32.32353545279122,"LINESTRING (28.9742823 41.0053232, 28.9745998 41.0051586)",,,,,,,34.18902587890625,32.77810287475586,-1.4109230041503906,-0.043650021087917656,0.043650021087917656
275606137,3075182578,0,25302227,,living_street,,,Şehit Mehmetpaşa Yokuşu,False,True,57.93165050876763,"LINESTRING (28.9742823 41.0053232, 28.9742629 41.0053053, 28.9738459 41.0049195)",,,,,,,34.18902587890625,34.1571159362793,-0.031909942626953125,-0.0005508205332786735,0.0005508205332786735
275606137,4776816542,0,1426083320,,footway,,,,False,True,19.57301185396597,"LINESTRING (28.9742823 41.0053232, 28.9743087 41.0053288, 28.9745069 41.0053707)",,,,,,,34.18902587890625,32.70361328125,-1.48541259765625,-0.07589085464919233,0.07589085464919233
275606140,3281285907,0,335354542,,living_street,,,Üçler Hamamı Sokağı,False,False,23.690182144571708,"LINESTRING (28.9732527 41.0047836, 28.9734817 41.004659)",,,,,,,31.80070304870605,33.68676376342773,1.8860607147216761,0.07961360124678661,0.07961360124678661
275606140,1185323728,0,335354542,,living_street,,,Üçler Hamamı Sokağı,False,True,22.65565710804435,"LINESTRING (28.9732527 41.0047836, 28.9730397 41.0049088)",,,,,,,31.80070304870605,29.74637222290039,-2.0543308258056605,-0.09067628522132906,0.09067628522132906
275606140,1185323424,0,303184878,,living_street,,,Üçler Hamamı Sokağı,False,False,88.87470686561448,"LINESTRING (28.9732527 41.0047836, 28.9732432 41.0047524, 28.973168 41.0045285, 28.9731117 41.0043767, 28.9726761 41.0045646)",,,,,,,31.80070304870605,19.81701850891113,-11.983684539794922,-0.13483796416808655,0.13483796416808655
275606362,3273930166,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,False,11.443399079442694,"LINESTRING (28.9716643 41.0038734, 28.9716443 41.0039752)",,,,,,,8.183215141296387,8.436731338500977,0.25351619720458984,0.022153924323063665,0.022153924323063665
275606362,2370366683,0,229361923,,secondary,,50,Kadırga Limanı Caddesi,False,True,32.250606852654364,"LINESTRING (28.9716643 41.0038734, 28.9719859 41.0037146)",,,,,,,8.183215141296387,8.89757251739502,0.7143573760986328,0.022150199509806685,0.022150199509806685
275606362,2361227111,0,227457012,,residential,,,Küçükayasofya Medresesi Sokağı,False,False,16.014756401593644,"LINESTRING (28.9716643 41.0038734, 28.9715689 41.0038556, 28.9715595 41.0037861)",,,,,,,8.183215141296387,7.400267124176025,-0.7829480171203613,-0.0488891618134416,0.0488891618134416
