poi_id,name,lat,lon,poi_category,amenity,tourism,historic,leisure,geometry
5113486740,Sebil lokantası,41.029409,28.936225,amenity:restaurant,restaurant,,,,POINT (28.936225 41.029409)
5113486741,Semsür,41.029154,28.936513,amenity:fast_food,fast_food,,,,POINT (28.936513 41.029154)
5113486742,QNB Finansbank,41.029058,28.936624,amenity:atm,atm,,,,POINT (28.936624 41.029058)
5113486743,Yapı Kredi,41.029048,28.936642,amenity:atm,atm,,,,POINT (28.936642 41.029048)
5113486744,Halkbank,41.029039,28.936655,amenity:atm,atm,,,,POINT (28.936655 41.029039)
5113486745,Türkiye İş Bankası,41.029028,28.936671,amenity:atm,atm,,,,POINT (28.936671 41.029028)
5113486746,Mihrimah sultan hamami,41.028918,28.936727,leisure:bath,,,,bath,POINT (28.936727 41.028918)
5113486747,Total,41.028617,28.936964,amenity:fuel,fuel,,,,POINT (28.936964 41.028617)
5113486753,Edirnekapi eczanesi,41.027791,28.937887,amenity:pharmacy,pharmacy,,,,POINT (28.937887 41.027791)
5113486754,Sevgi yuvaları anaokulu,41.027752,28.937936,amenity:kindergarten,kindergarten,,,,POINT (28.937936 41.027752)
5113486755,Aksaray Sucuk,41.027715,28.937992,amenity:fast_food,fast_food,,,,POINT (28.937992 41.027715)
5113486760,Garanti Bankası,41.027329,28.93837,amenity:bank,bank,,,,POINT (28.93837 41.027329)
5113486765,Ziraat Bankası,41.027208,28.93854,amenity:bank,bank,,,,POINT (28.93854 41.027208)
5113486768,Okçular,41.027014,28.938743,amenity:cafe,cafe,,,,POINT (28.938743 41.027014)
5113486769,Denizbank,41.026967,28.938784,amenity:atm,atm,,,,POINT (28.938784 41.026967)
5113486770,TEB,41.026944,28.938815,amenity:atm,atm,,,,POINT (28.938815 41.026944)
5113486773,Osmanlı bufe,41.026712,28.939069,amenity:fast_food,fast_food,,,,POINT (28.939069 41.026712)
5113486778,Ali pilav,41.026455,28.939338,amenity:fast_food,fast_food,,,,POINT (28.939338 41.026455)
5113486779,Yıldız saray,41.02635,28.939455,amenity:restaurant,restaurant,,,,POINT (28.939455 41.02635)
5113486781,Pehlivan,41.026084,28.939682,amenity:restaurant,restaurant,,,,POINT (28.939682 41.026084)
5113486782,Yapı Kredi,41.025918,28.939805,amenity:bank,bank,,,,POINT (28.939805 41.025918)
5113486785,nova şantiye cafe,41.016479,28.966122,amenity:fast_food,fast_food,,,,POINT (28.966122 41.016479)
5113486786,Chay,41.016365,28.965836,amenity:cafe,cafe,,,,POINT (28.965836 41.016365)
5113486791,Halkbank,41.01522,28.966096,amenity:bank,bank,,,,POINT (28.966096 41.01522)
5113486792,Süleymaniye donercisi,41.015087,28.965931,amenity:fast_food,fast_food,,,,POINT (28.965931 41.015087)
5113486794,Süleymaniye hamami,41.015827,28.965595,leisure:turkish_bath,,,,turkish_bath,POINT (28.965595 41.015827)
5113486795,Köşe bufe,41.015023,28.965483,amenity:fast_food,fast_food,,,,POINT (28.965483 41.015023)
5113486796,Süleymaniye Kitap Şifahanesi,41.015846,28.962066,amenity:school,school,,,,POINT (28.962066 41.015846)
5113486802,Hasan oğlu,41.014727,28.962744,amenity:fast_food,fast_food,,,,POINT (28.962744 41.014727)
5113486804,Coffee Gutta,41.014588,28.962591,amenity:cafe,cafe,,,,POINT (28.962591 41.014588)
5113486805,İstanbul üniversitesi sağlık kültür ve spor daire başkanlığı,41.014255,28.962058,amenity:university,university,,,,POINT (28.962058 41.014255)
5113486807,Özen,41.013643,28.961502,amenity:library,library,,,,POINT (28.961502 41.013643)
5113486808,Ahmet kitap evi,41.01359,28.961414,amenity:library,library,,,,POINT (28.961414 41.01359)
5113486810,İstanbul Üniversitesi Rektörlüğü Kütüphane Ve Dokümantasyon Daire Başkanlığı,41.013005,28.962484,amenity:university,university,,,,POINT (28.962484 41.013005)
5113486811,Beyazıt Ford Otosan İlkokulu,41.012488,28.961719,amenity:school,school,,,,POINT (28.961719 41.012488)
5113486812,İstanbul Üniversitesi İktisat fakültesi Ek Bina 2,41.012759,28.961652,amenity:university,university,,,,POINT (28.961652 41.012759)
5113486813,İstanbul üniversitesi iletişim fakültesi,41.012632,28.961922,amenity:university,university,,,,POINT (28.961922 41.012632)
5113486814,İstanbul üniversitesi hasan ali yücel eğitim fakültesi A block,41.012359,28.962393,amenity:university,university,,,,POINT (28.962393 41.012359)
5113486815,İstanbul Üniversitesi Hasan Ali Yücel Eğitim Fakültesi,41.011875,28.961568,amenity:university,university,,,,POINT (28.961568 41.011875)
5113486816,İstanbul üniversitesi beyazıt kreş ve anaokulu,41.011875,28.96182,amenity:kindergarten,kindergarten,,,,POINT (28.96182 41.011875)
5113486817,İstanbul üniversitesi sosyal bilimler meslek yüksek okulu,41.011772,28.962438,amenity:university,university,,,,POINT (28.962438 41.011772)
5113487026,Teras cafe,41.01694,28.964609,amenity:cafe,cafe,,,,POINT (28.964609 41.01694)
5113487027,Mihri şah cafe,41.017134,28.964476,amenity:cafe,cafe,,,,POINT (28.964476 41.017134)
5113487036,Gül çay evi,41.013489,28.961262,amenity:cafe,cafe,,,,POINT (28.961262 41.013489)
5113487037,Esma yayınları mustafa hoca kitabevi,41.013267,28.961245,amenity:library,library,,,,POINT (28.961245 41.013267)
5113487038,İstanbul kitapçısı,41.013191,28.961229,amenity:library,library,,,,POINT (28.961229 41.013191)
5113487039,Not copy,41.013138,28.961229,amenity:library,library,,,,POINT (28.961229 41.013138)
5113487040,Rağmen sahaf,41.013084,28.961229,amenity:library,library,,,,POINT (28.961229 41.013084)
5113487041,İstanbul üniversitesi fen bilimleri enstitüsü,41.011781,28.961285,amenity:university,university,,,,POINT (28.961285 41.011781)
5113487042,İstanbul üniversitesi uzaktan eğitim merkezi,41.01157,28.961277,amenity:university,university,,,,POINT (28.961277 41.01157)
5113487043,Tarihi vezneciler külhan cafe,41.011464,28.961285,amenity:cafe,cafe,,,,POINT (28.961285 41.011464)
5113487044,Tarihi vezneciler hamamı,41.011358,28.961266,amenity:public_bath,public_bath,,,,POINT (28.961266 41.011358)
5113487045,Unnamed POI,41.011298,28.961207,amenity:fast_food,fast_food,,,,POINT (28.961207 41.011298)
5113487046,Vezneciler pilavcisi,41.011242,28.961232,amenity:fast_food,fast_food,,,,POINT (28.961232 41.011242)
5113487649,Saba hotel,41.005138,28.974001,tourism:hotel,,hotel,,,POINT (28.974001 41.005138)
5113487650,Sultan house hotel,41.004885,28.97372,tourism:hotel,,hotel,,,POINT (28.97372 41.004885)
5113487651,Daphne hotel,41.004971,28.973036,tourism:hotel,,hotel,,,POINT (28.973036 41.004971)
5113487652,Stone hotel,41.005021,28.972755,tourism:hotel,,hotel,,,POINT (28.972755 41.005021)
5113487653,Otto hotel,41.005042,28.97264,tourism:hotel,,hotel,,,POINT (28.97264 41.005042)
5113487662,Çemberlitaş Pilavcısı,41.007977,28.971015,amenity:fast_food,fast_food,,,,POINT (28.971015 41.007977)
5113487666,Özel Murat Motorlu Taşıt Sürücü Kursu,41.008246,28.972184,amenity:driving_school,driving_school,,,,POINT (28.972184 41.008246)
5113487667,Burger King,41.008243,28.972303,amenity:fast_food,fast_food,,,,POINT (28.972303 41.008243)
5113487668,Loti,41.008194,28.972971,amenity:restaurant,restaurant,,,,POINT (28.972971 41.008194)
5113487672,Yapı Kredi,41.008145,28.973578,amenity:bank,bank,,,,POINT (28.973578 41.008145)
5113487676,Simit Cafe,41.008123,28.973899,amenity:cafe,cafe,,,,POINT (28.973899 41.008123)
5113487681,Halkbank,41.023166,28.932228,amenity:bank,bank,,,,POINT (28.932228 41.023166)
5113487684,Serdal Büfe,41.02239,28.934139,amenity:fast_food,fast_food,,,,POINT (28.934139 41.02239)
5113487686,Hacı elaziz,41.022586,28.935252,amenity:fast_food,fast_food,,,,POINT (28.935252 41.022586)
5113487689,Neslişah Sultan Aile Sağlığı Merkezi,41.0237,28.935571,amenity:clinic,clinic,,,,POINT (28.935571 41.0237)
5113487692,Semsur çiğköfte,41.024117,28.935787,amenity:fast_food,fast_food,,,,POINT (28.935787 41.024117)
5113487696,Yıldız pide,41.026076,28.936051,amenity:fast_food,fast_food,,,,POINT (28.936051 41.026076)
5113487704,Melek Şifa Eczanesi,41.02449,28.935843,amenity:pharmacy,pharmacy,,,,POINT (28.935843 41.02449)
5113487706,Fatih Otizm Merkezi,41.024626,28.934963,amenity:clinic,clinic,,,,POINT (28.934963 41.024626)
5113487713,Okyanus koleji,41.027986,28.933447,amenity:school,school,,,,POINT (28.933447 41.027986)
5113495692,Unnamed POI,41.026243,28.939521,amenity:fast_food,fast_food,,,,POINT (28.939521 41.026243)
5113495695,Unnamed POI,41.025941,28.939548,amenity:internet_cafe,internet_cafe,,,,POINT (28.939548 41.025941)
5113495699,Cafe Alkan,41.026002,28.938614,amenity:cafe,cafe,,,,POINT (28.938614 41.026002)
5113495701,Abo eymen,41.02591,28.938514,amenity:fast_food,fast_food,,,,POINT (28.938514 41.02591)
5113495703,Mihrinaz hatun,41.026391,28.93888,amenity:place_of_worship,place_of_worship,,,,POINT (28.93888 41.026391)
5113495711,Loluet elşam,41.026566,28.937763,amenity:fast_food,fast_food,,,,POINT (28.937763 41.026566)
5113495717,Alnur,41.026738,28.937666,amenity:restaurant,restaurant,,,,POINT (28.937666 41.026738)
5113495932,Özel Vefa Sağlık Kabini,41.026713,28.938751,amenity:clinic,clinic,,,,POINT (28.938751 41.026713)
5113495937,Fatih 1 No'lu Göçmen Sağlığı Merkezi,41.027136,28.938168,amenity:clinic,clinic,,,,POINT (28.938168 41.027136)
5113495938,Sığınmacılar ve Göçmenlere Dayanışma Derneği (ASAM),41.027113,28.938198,amenity:community_centre,community_centre,,,,POINT (28.938198 41.027113)
5113495941,Ptt,41.027835,28.937536,amenity:post_office,post_office,,,,POINT (28.937536 41.027835)
5113495949,Akın otopark ve yikama,41.027632,28.937178,amenity:car_wash,car_wash,,,,POINT (28.937178 41.027632)
5113495951,Öz cafe,41.026749,28.936149,amenity:cafe,cafe,,,,POINT (28.936149 41.026749)
5113495959,Kuveyt Türk,41.025686,28.938932,amenity:bank,bank,,,,POINT (28.938932 41.025686)
5113495963,Berrak Büfe,41.025575,28.939218,amenity:fast_food,fast_food,,,,POINT (28.939218 41.025575)
5113497119,Miman Hotel,41.007319,28.971512,tourism:hotel,,hotel,,,POINT (28.971512 41.007319)
5113497120,Leyenda hotel,41.007354,28.971233,tourism:hotel,,hotel,,,POINT (28.971233 41.007354)
5113500221,Hotel California,41.00746,28.97107,tourism:hotel,,hotel,,,POINT (28.97107 41.00746)
5113500223,Grand Naki Hotel,41.00708,28.970957,tourism:hotel,,hotel,,,POINT (28.970957 41.00708)
5113500224,Golden crown hotel,41.007056,28.971063,tourism:hotel,,hotel,,,POINT (28.971063 41.007056)
5113500229,Recital Hotel,41.006765,28.971732,tourism:hotel,,hotel,,,POINT (28.971732 41.006765)
5113500231,İnnova,41.007069,28.971444,tourism:hotel,,hotel,,,POINT (28.971444 41.007069)
5113500232,Bellis Cafe,41.006837,28.971697,amenity:cafe,cafe,,,,POINT (28.971697 41.006837)
5113500235,İstanbul comfort hotel,41.006307,28.971321,tourism:hotel,,hotel,,,POINT (28.971321 41.006307)
5113500236,Blue istanbul hotel,41.006132,28.971341,tourism:hotel,,hotel,,,POINT (28.971341 41.006132)
5113500239,Ferman sultan hotel,41.005279,28.973322,tourism:hotel,,hotel,,,POINT (28.973322 41.005279)
5113500240,Sokullu,41.005249,28.973402,amenity:restaurant,restaurant,,,,POINT (28.973402 41.005249)
5113500242,Timeks cafe,41.004944,28.973621,amenity:cafe,cafe,,,,POINT (28.973621 41.004944)
5113500243,The wox,41.005058,28.973682,amenity:restaurant,restaurant,,,,POINT (28.973682 41.005058)
5113500245,Baran,41.008082,28.974393,amenity:restaurant,restaurant,,,,POINT (28.974393 41.008082)
5113500252,Gloden Horn Hotel,41.007222,28.973758,tourism:hotel,,hotel,,,POINT (28.973758 41.007222)
5113500255,Vakıfbank,41.007636,28.97465,amenity:atm,atm,,,,POINT (28.97465 41.007636)
5113500256,Türk ve İslam Eserleri Müzesi,41.00628,28.974915,tourism:museum,,museum,,,POINT (28.974915 41.00628)
5113500257,Hotel turkoman,41.005901,28.974307,tourism:hotel,,hotel,,,POINT (28.974307 41.005901)
5113500258,İbrahim Paşa Otel,41.005932,28.974177,tourism:hotel,,hotel,,,POINT (28.974177 41.005932)
5113500261,Heritage hotel,41.006456,28.97351,tourism:hotel,,hotel,,,POINT (28.97351 41.006456)
5113500262,Osman,41.006231,28.973237,amenity:restaurant,restaurant,,,,POINT (28.973237 41.006231)
5113500263,Lausos hotel,41.006599,28.973185,tourism:hotel,,hotel,,,POINT (28.973185 41.006599)
5113500265,Sultan park hotel,41.006674,28.973302,tourism:hotel,,hotel,,,POINT (28.973302 41.006674)
5113500269,Burçkin hotel,41.007341,28.973231,tourism:hotel,,hotel,,,POINT (28.973231 41.007341)
5113500270,Hotel halı,41.007521,28.973186,tourism:hotel,,hotel,,,POINT (28.973186 41.007521)
5113500272,Travel Tips Turkey,41.007844,28.973507,tourism:information,,information,,,POINT (28.973507 41.007844)
5113500273,Hotel nena,41.007925,28.973335,tourism:hotel,,hotel,,,POINT (28.973335 41.007925)
5113500274,Rast hotel,41.008026,28.973364,tourism:hotel,,hotel,,,POINT (28.973364 41.008026)
5113500276,Hotel sultanhan,41.007633,28.972784,tourism:hotel,,hotel,,,POINT (28.972784 41.007633)
5113500277,Antea hotel,41.007352,28.972754,tourism:hotel,,hotel,,,POINT (28.972754 41.007352)
5113500279,Mina Hotel,41.00702,28.972764,tourism:hotel,,hotel,,,POINT (28.972764 41.00702)
5113500280,Güleç hotel,41.007028,28.972543,tourism:hotel,,hotel,,,POINT (28.972543 41.007028)
5113500285,T cafe,41.008111,28.971527,amenity:cafe,cafe,,,,POINT (28.971527 41.008111)
5113500286,Kebab and fish house,41.007901,28.971591,amenity:restaurant,restaurant,,,,POINT (28.971591 41.007901)
5113500287,Saray Kebap,41.007844,28.971591,amenity:restaurant,restaurant,,,,POINT (28.971591 41.007844)
5113500288,Newport hotel,41.007612,28.971668,tourism:hotel,,hotel,,,POINT (28.971668 41.007612)
5113500289,Aprilis hotel,41.007674,28.971591,tourism:hotel,,hotel,,,POINT (28.971591 41.007674)
5113500296,Peyk Hotel,41.00698,28.972217,tourism:hotel,,hotel,,,POINT (28.972217 41.00698)
5113500300,Hidden Garden Sultanat,41.006801,28.972397,tourism:hotel,restaurant,hotel,,,POINT (28.972397 41.006801)
5113500302,Özlem,41.00669,28.97251,amenity:fast_food,fast_food,,,,POINT (28.97251 41.00669)
5113500303,Marmaris bufe,41.006132,28.973233,amenity:cafe,cafe,,,,POINT (28.973233 41.006132)
5113500306,Hotel Perula,41.005874,28.973481,tourism:hotel,,hotel,,,POINT (28.973481 41.005874)
5113500312,Ersoy han,41.005683,28.973518,amenity:pub,pub,,,,POINT (28.973518 41.005683)
5113500318,Optimist cafe,41.005619,28.974622,amenity:cafe,cafe,,,,POINT (28.974622 41.005619)
5113500319,Optimist hotel,41.005596,28.974595,tourism:hotel,,hotel,,,POINT (28.974595 41.005596)
5113500728,Paşa döner,41.022296,28.945099,amenity:restaurant,restaurant,,,,POINT (28.945099 41.022296)
5113500731,Etibeyaz,41.022235,28.945175,amenity:restaurant,restaurant,,,,POINT (28.945175 41.022235)
5113500732,Döner istanbul,41.022201,28.945229,amenity:restaurant,restaurant,,,,POINT (28.945229 41.022201)
5113500733,Fatih ilce emniyet müdürlüğü polis merkezi,41.022164,28.945298,amenity:police,police,,,,POINT (28.945298 41.022164)
5113500734,Türkiye İş Bankası,41.02211,28.945341,amenity:bank,bank,,,,POINT (28.945341 41.02211)
5113500740,ING,41.021676,28.945772,amenity:bank,bank,,,,POINT (28.945772 41.021676)
5113500741,Garanti Bankası,41.021633,28.945829,amenity:bank,bank,,,,POINT (28.945829 41.021633)
5113500743,Albaraka,41.021562,28.945963,amenity:bank,bank,,,,POINT (28.945963 41.021562)
5113500751,Ali usta,41.021127,28.946311,amenity:restaurant,restaurant,,,,POINT (28.946311 41.021127)
5113500752,Chefkat1,41.021082,28.946342,amenity:cafe,cafe,,,,POINT (28.946342 41.021082)
5113500754,Kuveyt Türk,41.020997,28.946441,amenity:bank,bank,,,,POINT (28.946441 41.020997)
5113500762,Mado,41.020521,28.946893,amenity:cafe,cafe,,,,POINT (28.946893 41.020521)
5113500764,Hacıoğlu,41.020448,28.947,amenity:restaurant,restaurant,,,,POINT (28.947 41.020448)
5113500768,Kömür turk mutfağı,41.020233,28.947182,amenity:restaurant,restaurant,,,,POINT (28.947182 41.020233)
5113500792,Kiler Et,41.017489,28.949956,amenity:restaurant,restaurant,,,,POINT (28.949956 41.017489)
5113500793,Türkiye Finans,41.017318,28.950128,amenity:bank,bank,,,,POINT (28.950128 41.017318)
5113500794,Vakıf Katılım,41.017162,28.950322,amenity:bank,bank,,,,POINT (28.950322 41.017162)
5113500797,Vakıfbank,41.016967,28.950632,amenity:bank,bank,,,,POINT (28.950632 41.016967)
5113500800,Akbank,41.016858,28.950826,amenity:bank,bank,,,,POINT (28.950826 41.016858)
5113500801,TEB,41.016806,28.950906,amenity:bank,bank,,,,POINT (28.950906 41.016806)
5113500803,Semen döviz,41.016725,28.951056,amenity:bureau_de_change,bureau_de_change,,,,POINT (28.951056 41.016725)
5113500804,Albaraka bankasi,41.016692,28.951142,amenity:bank,bank,,,,POINT (28.951142 41.016692)
5113500805,Yapı Kredi,41.016629,28.951246,amenity:bank,bank,,,,POINT (28.951246 41.016629)
5113557342,Aziz oğulları börek salonu,41.010793,28.94286,amenity:restaurant,restaurant,,,,POINT (28.94286 41.010793)
5113557344,Sahtin,41.010758,28.943088,amenity:restaurant,restaurant,,,,POINT (28.943088 41.010758)
5113557345,Dürümcü,41.010733,28.943158,amenity:restaurant,restaurant,,,,POINT (28.943158 41.010733)
5113557347,Flamingo,41.010701,28.943245,leisure:fitness_centre,,,,fitness_centre,POINT (28.943245 41.010701)
5113557361,Görgülü,41.01,28.945534,amenity:cafe,cafe,,,,POINT (28.945534 41.01)
5113557362,Yüksel Uygur,41.009967,28.945709,amenity:restaurant,restaurant,,,,POINT (28.945709 41.009967)
5113557365,Kuveyt Türk,41.009913,28.945932,amenity:bank,bank,,,,POINT (28.945932 41.009913)
5113557366,Garanti Bankası,41.009875,28.94607,amenity:bank,bank,,,,POINT (28.94607 41.009875)
5113557367,Tarbuş,41.009815,28.946332,amenity:restaurant,restaurant,,,,POINT (28.946332 41.009815)
5113557368,PTT,41.00978,28.94646,amenity:post_office,post_office,,,,POINT (28.94646 41.00978)
5113557369,Mavi Bufe,41.009744,28.946607,amenity:restaurant,restaurant,,,,POINT (28.946607 41.009744)
5113557370,Beit alezz,41.009707,28.946724,amenity:restaurant,restaurant,,,,POINT (28.946724 41.009707)
5113557371,Köşem Aile Çay Bahçesi,41.009671,28.946753,amenity:cafe,cafe,,,,POINT (28.946753 41.009671)
5113557373,Mandy hadramut,41.009611,28.946923,amenity:restaurant,restaurant,,,,POINT (28.946923 41.009611)
5113557375,Haseki Tillo Eczanesi,41.009609,28.947077,amenity:pharmacy,pharmacy,,,,POINT (28.947077 41.009609)
5113557376,Tarihi Eyüp Sultan,41.009605,28.947146,amenity:restaurant,restaurant,,,,POINT (28.947146 41.009605)
5113557378,Egem Eczanesi,41.009586,28.947296,amenity:pharmacy,pharmacy,,,,POINT (28.947296 41.009586)
5113557379,Nuri Usta,41.009565,28.947417,amenity:restaurant,restaurant,,,,POINT (28.947417 41.009565)
5113557380,Vakıfbank,41.009516,28.947618,amenity:bank,bank,,,,POINT (28.947618 41.009516)
5113557381,Ziraat Bankası,41.009326,28.948221,amenity:bank,bank,,,,POINT (28.948221 41.009326)
5113557382,Ziraat Bankası,41.009345,28.948544,amenity:bank,bank,,,,POINT (28.948544 41.009345)
5113590259,Kivi cafe,41.010751,28.941083,amenity:cafe,cafe,,,,POINT (28.941083 41.010751)
5113590260,Flamingo GYM,41.01079,28.941374,leisure:fitness_centre,,,,fitness_centre,POINT (28.941374 41.01079)
5113590265,Fitness World,41.01047,28.942207,leisure:fitness_centre,,,,fitness_centre,POINT (28.942207 41.01047)
5113590268,ADA,41.009535,28.941259,amenity:car_rental,car_rental,,,,POINT (28.941259 41.009535)
5113590271,otopark,41.010522,28.942798,amenity:parking,parking,,,,POINT (28.942798 41.010522)
5113590274,Haseki Yildiz Eczanesi,41.010226,28.942648,amenity:pharmacy,pharmacy,,,,POINT (28.942648 41.010226)
5113590284,Haseki Cafe,41.008913,28.942408,amenity:cafe,cafe,,,,POINT (28.942408 41.008913)
5113590293,Duru,41.007725,28.943867,amenity:restaurant,restaurant,,,,POINT (28.943867 41.007725)
5113590294,Brio Cafe,41.007757,28.94396,amenity:cafe,cafe,,,,POINT (28.94396 41.007757)
5113590298,Serdar Otopark,41.00808,28.944836,amenity:parking,parking,,,,POINT (28.944836 41.00808)
5113590304,Eda Büfe,41.008615,28.943699,amenity:restaurant,restaurant,,,,POINT (28.943699 41.008615)
5113590305,Tarkan Sürücü kursları,41.008326,28.944996,amenity:driving_school,driving_school,,,,POINT (28.944996 41.008326)
5113590307,Hotel Grand Ümit,41.00839,28.946041,tourism:hotel,,hotel,,,POINT (28.946041 41.00839)
5113590308,Haseki Cafe,41.008429,28.946182,amenity:cafe,cafe,,,,POINT (28.946182 41.008429)
5113590310,Alfa Hotel,41.008559,28.946608,tourism:hotel,,hotel,,,POINT (28.946608 41.008559)
5113590311,Kristal Salonları,41.008585,28.946694,amenity:events_venue,events_venue,,,,POINT (28.946694 41.008585)
5113590312,Aksaraya Mahmudiye Ortaokulu,41.008758,28.946944,amenity:school,school,,,,POINT (28.946944 41.008758)
5113590313,Cafe De Keyf,41.008878,28.947394,amenity:cafe,cafe,,,,POINT (28.947394 41.008878)
5113590319,General Sofrası,41.008983,28.947798,amenity:restaurant,restaurant,,,,POINT (28.947798 41.008983)
5113590320,Hotel La White,41.00902,28.947877,tourism:hotel,,hotel,,,POINT (28.947877 41.00902)
5113592128,Sultan Cafe,41.008451,28.937445,amenity:cafe,cafe,,,,POINT (28.937445 41.008451)
5113592131,Hanim eli,41.008777,28.937597,amenity:restaurant,restaurant,,,,POINT (28.937597 41.008777)
5113592133,NESRİN ÖZGÖN,41.008884,28.937662,amenity:dentist,dentist,,,,POINT (28.937662 41.008884)
5113592137,MARMARA DURUM,41.009077,28.937751,amenity:fast_food,fast_food,,,,POINT (28.937751 41.009077)
5113592138,Rey Döner,41.007759,28.937089,amenity:fast_food,fast_food,,,,POINT (28.937089 41.007759)
5113592140,PIZZA VERDE,41.007444,28.936918,amenity:fast_food,fast_food,,,,POINT (28.936918 41.007444)
5113592145,BP,41.007044,28.936865,amenity:fuel,fuel,,,,POINT (28.936865 41.007044)
5113592148,DEEP LOUNGE,41.009633,28.938023,amenity:cafe,cafe,,,,POINT (28.938023 41.009633)
5113592152,SARI HAN TIME,41.009849,28.938126,amenity:restaurant,restaurant,,,,POINT (28.938126 41.009849)
5113592154,GIRNE,41.010049,28.938229,amenity:restaurant,restaurant,,,,POINT (28.938229 41.010049)
5113592158,Fetih Börek & Pide,41.010328,28.93837,amenity:restaurant,restaurant,,,,POINT (28.93837 41.010328)
5113592161,Betül Eczanesi,41.010587,28.938469,amenity:pharmacy,pharmacy,,,,POINT (28.938469 41.010587)
5113592163,EVRIM EXTRA BUFE,41.010695,28.938526,amenity:restaurant,restaurant,,,,POINT (28.938526 41.010695)
5113592164,PIZZALINA,41.010765,28.938556,amenity:restaurant,restaurant,,,,POINT (28.938556 41.010765)
5113592166,KAHVE KÖŞEM,41.010874,28.938596,amenity:cafe,cafe,,,,POINT (28.938596 41.010874)
5113592168,TADIM,41.011063,28.938705,amenity:cafe,cafe,,,,POINT (28.938705 41.011063)
5113592170,EMİRHAN,41.011125,28.93874,amenity:restaurant,restaurant,,,,POINT (28.93874 41.011125)
5113592172,TEB türk ekonomi bankası,41.011195,28.938759,amenity:bank,bank,,,,POINT (28.938759 41.011195)
5113592173,QNB,41.011245,28.938783,amenity:bank,bank,,,,POINT (28.938783 41.011245)
5113592175,Ziraat Bankası,41.011366,28.938856,amenity:bank,bank,,,,POINT (28.938856 41.011366)
5113592176,Garanti Bankası,41.011423,28.938889,amenity:bank,bank,,,,POINT (28.938889 41.011423)
5113592180,Akbank,41.011706,28.939017,amenity:atm,atm,,,,POINT (28.939017 41.011706)
5113592181,Albaraka,41.012492,28.937974,amenity:bank,bank,,,,POINT (28.937974 41.012492)
5113592184,Mado,41.01189,28.939101,amenity:cafe,cafe,,,,POINT (28.939101 41.01189)
5113592189,Hakkay Yağlı,41.011638,28.939728,leisure:fitness_centre,,,,fitness_centre,POINT (28.939728 41.011638)
5113592200,Realstar Hotel,41.011434,28.940648,tourism:hotel,,hotel,,,POINT (28.940648 41.011434)
5113592202,Molla Gorani Hazretlerinin Kabri,41.01123,28.941136,historic:tomb,,,tomb,,POINT (28.941136 41.01123)
5113592203,Asmalı konağı,41.01101,28.941661,amenity:restaurant,restaurant,,,,POINT (28.941661 41.01101)
5113592209,Pilavci ismail usta,41.011002,28.94208,amenity:restaurant,restaurant,,,,POINT (28.94208 41.011002)
5113592212,İzgara Evi,41.010965,28.942245,amenity:restaurant,restaurant,,,,POINT (28.942245 41.010965)
5113592216,Eczane Yonca,41.010917,28.942439,amenity:pharmacy,pharmacy,,,,POINT (28.942439 41.010917)
5113592219,Tatlıses Çiğ Köfte,41.010872,28.942779,amenity:fast_food,fast_food,,,,POINT (28.942779 41.010872)
5113594821,İnternet Cafe,41.009346,28.947908,amenity:cafe,cafe,,,,POINT (28.947908 41.009346)
5113594822,فندق كلاس,41.009231,28.947976,tourism:hotel,,hotel,,,POINT (28.947976 41.009231)
5113594823,Döner Sadık Usta,41.009056,28.947964,amenity:restaurant,restaurant,,,,POINT (28.947964 41.009056)
5113594824,Şifa döner,41.009096,28.948021,amenity:restaurant,restaurant,,,,POINT (28.948021 41.009096)
5113598486,Şark Büfe,41.009793,28.940829,amenity:restaurant,restaurant,,,,POINT (28.940829 41.009793)
5113598487,Abo şemso,41.009994,28.941061,amenity:restaurant,restaurant,,,,POINT (28.941061 41.009994)
5113598489,Erenler polikliniği,41.010203,28.941043,amenity:dentist,dentist,,,,POINT (28.941043 41.010203)
5113598491,Cafe murat,41.010366,28.941058,amenity:cafe,cafe,,,,POINT (28.941058 41.010366)
5113598495,özbey bufe,41.010595,28.941018,amenity:restaurant,restaurant,,,,POINT (28.941018 41.010595)
5113598499,Findikzade kat otopark,41.0109,28.940795,amenity:parking,parking,,,,POINT (28.940795 41.0109)
5113598503,Doğan cafe,41.011287,28.939816,amenity:cafe,cafe,,,,POINT (28.939816 41.011287)
5113598504,Fitslim,41.0111,28.940002,leisure:fitness_centre,,,,fitness_centre,POINT (28.940002 41.0111)
5113598505,Fatih 8 No'lu Aile Sağlığı Merkezi,41.010652,28.939992,amenity:clinic,clinic,,,,POINT (28.939992 41.010652)
5113598507,Saray Düğün salonu,41.010982,28.939009,amenity:townhall,townhall,,,,POINT (28.939009 41.010982)
5113598508,Cafe 56,41.011019,28.938885,amenity:cafe,cafe,,,,POINT (28.938885 41.011019)
5113598519,Unnamed POI,41.010246,28.939814,amenity:cafe,cafe,,,,POINT (28.939814 41.010246)
5113599422,ADA,41.009999,28.939763,amenity:car_rental,car_rental,,,,POINT (28.939763 41.009999)
5113599425,Cafe Gündoğdu,41.010046,28.938663,amenity:cafe,cafe,,,,POINT (28.938663 41.010046)
5113599430,İnternet cafe,41.009552,28.93936,amenity:internet_cafe,internet_cafe,,,,POINT (28.93936 41.009552)
5113599441,Köşem Cafe,41.008777,28.94073,amenity:cafe,cafe,,,,POINT (28.94073 41.008777)
